Feb 18, 2020	9,691.23	10,161.94	9,632.38	10,142.00	47,271,023,953	184,838,512,656
Feb 17, 2020	9,936.56	9,938.82	9,507.64	9,690.14	45,998,298,413	176,585,280,987
Feb 16, 2020	9,889.18	10,053.97	9,722.39	9,934.43	43,374,780,305	181,017,665,264
Feb 15, 2020	10,313.86	10,341.56	9,874.43	9,889.42	43,865,054,831	180,179,996,219
Feb 14, 2020	10,211.55	10,322.00	10,125.53	10,312.12	43,338,264,162	187,862,645,449
Feb 13, 2020	10,323.96	10,457.63	10,116.16	10,214.38	49,356,071,373	186,065,003,526
